course,day,start_time,end_time,hours
CSC 0322,Tuesday,7:00 PM,9:00 PM,2
CSC 0322,Wednesday,7:00 AM,9:00 AM,2
CSC 0322,Wednesday,9:00 AM,11:00 AM,2
CSC 0322,Wednesday,11:00 AM,1:00 PM,2
CSC 0322,Wednesday,1:00 PM,3:00 PM,2
CSC 0322,Wednesday,3:00 PM,5:00 PM,2
CSC 0322,Wednesday,5:00 PM,7:00 PM,2
CSC 0322,Wednesday,7:00 PM,9:00 PM,2
CSC 0322,Thursday,7:00 AM,9:00 AM,2
CSC 0322,Thursday,9:00 AM,11:00 AM,2
CSC 0322,Thursday,11:00 AM,1:00 PM,2
CSC 0322,Thursday,1:00 PM,3:00 PM,2
CSC 0322,Thursday,3:00 PM,5:00 PM,2
CSC 0322,Thursday,5:00 PM,7:00 PM,2
CSC 0322,Thursday,7:00 PM,9:00 PM,2
CSC 0322,Friday,7:00 AM,9:00 AM,2
CSC 0322,Friday,9:00 AM,11:00 AM,2
CSC 0322,Friday,11:00 AM,1:00 PM,2
CSC 0322,Friday,1:00 PM,3:00 PM,2
CSC 0322,Friday,3:00 PM,5:00 PM,2
CSC 0322,Friday,5:00 PM,7:00 PM,2
CSC 0322,Friday,7:00 PM,9:00 PM,2
CSC 0322,Saturday,7:00 AM,9:00 AM,2
CSC 0322,Saturday,9:00 AM,11:00 AM,2
CSC 0322,Saturday,11:00 AM,1:00 PM,2
CSC 0322,Saturday,1:00 PM,3:00 PM,2
CSC 0322,Saturday,3:00 PM,5:00 PM,2
CSC 0322,Saturday,5:00 PM,7:00 PM,2
CSC 0322,Saturday,7:00 PM,9:00 PM,2
CSC 0322.1,Monday,7:00 AM,8:00 AM,1
CSC 0322.1,Monday,8:00 AM,9:00 AM,1
CSC 0322.1,Monday,9:00 AM,10:00 AM,1
CSC 0322.1,Monday,10:00 AM,11:00 AM,1
CSC 0322.1,Monday,11:00 AM,12:00 PM,1
CSC 0322.1,Monday,12:00 PM,1:00 PM,1
CSC 0322.1,Monday,1:00 PM,2:00 PM,1
CSC 0322.1,Monday,2:00 PM,3:00 PM,1
CSC 0322.1,Monday,3:00 PM,4:00 PM,1
CSC 0322.1,Monday,4:00 PM,5:00 PM,1
CSC 0322.1,Monday,5:00 PM,6:00 PM,1
CSC 0322.1,Monday,6:00 PM,7:00 PM,1
CSC 0322.1,Monday,7:00 PM,8:00 PM,1
CSC 0322.1,Monday,8:00 PM,9:00 PM,1
CSC 0322.1,Tuesday,7:00 AM,8:00 AM,1
CSC 0322.1,Tuesday,8:00 AM,9:00 AM,1
CSC 0322.1,Tuesday,9:00 AM,10:00 AM,1
CSC 0322.1,Tuesday,10:00 AM,11:00 AM,1
CSC 0322.1,Tuesday,11:00 AM,12:00 PM,1
CSC 0322.1,Tuesday,12:00 PM,1:00 PM,1
CSC 0322.1,Tuesday,1:00 PM,2:00 PM,1
CSC 0322.1,Tuesday,2:00 PM,3:00 PM,1
CSC 0322.1,Tuesday,3:00 PM,4:00 PM,1
CSC 0322.1,Tuesday,4:00 PM,5:00 PM,1
CSC 0322.1,Tuesday,5:00 PM,6:00 PM,1
CSC 0322.1,Tuesday,6:00 PM,7:00 PM,1
CSC 0322.1,Tuesday,7:00 PM,8:00 PM,1
CSC 0322.1,Tuesday,8:00 PM,9:00 PM,1
CSC 0322.1,Wednesday,7:00 AM,8:00 AM,1
CSC 0322.1,Wednesday,8:00 AM,9:00 AM,1
CSC 0322.1,Wednesday,9:00 AM,10:00 AM,1
CSC 0322.1,Wednesday,10:00 AM,11:00 AM,1
CSC 0322.1,Wednesday,11:00 AM,12:00 PM,1
CSC 0322.1,Wednesday,12:00 PM,1:00 PM,1
CSC 0322.1,Wednesday,1:00 PM,2:00 PM,1
CSC 0322.1,Wednesday,2:00 PM,3:00 PM,1
CSC 0322.1,Wednesday,3:00 PM,4:00 PM,1
CSC 0322.1,Wednesday,4:00 PM,5:00 PM,1
CSC 0322.1,Wednesday,5:00 PM,6:00 PM,1
CSC 0322.1,Wednesday,6:00 PM,7:00 PM,1
CSC 0322.1,Wednesday,7:00 PM,8:00 PM,1
CSC 0322.1,Wednesday,8:00 PM,9:00 PM,1
CSC 0322.1,Thursday,7:00 AM,8:00 AM,1
CSC 0322.1,Thursday,8:00 AM,9:00 AM,1
CSC 0322.1,Thursday,9:00 AM,10:00 AM,1
CSC 0322.1,Thursday,10:00 AM,11:00 AM,1
CSC 0322.1,Thursday,11:00 AM,12:00 PM,1
CSC 0322.1,Thursday,12:00 PM,1:00 PM,1
CSC 0322.1,Thursday,1:00 PM,2:00 PM,1
CSC 0322.1,Thursday,2:00 PM,3:00 PM,1
CSC 0322.1,Thursday,3:00 PM,4:00 PM,1
CSC 0322.1,Thursday,4:00 PM,5:00 PM,1
CSC 0322.1,Thursday,5:00 PM,6:00 PM,1
CSC 0322.1,Thursday,6:00 PM,7:00 PM,1
CSC 0322.1,Thursday,7:00 PM,8:00 PM,1
CSC 0322.1,Thursday,8:00 PM,9:00 PM,1
CSC 0322.1,Friday,7:00 AM,8:00 AM,1
CSC 0322.1,Friday,8:00 AM,9:00 AM,1
CSC 0322.1,Friday,9:00 AM,10:00 AM,1
CSC 0322.1,Friday,10:00 AM,11:00 AM,1
CSC 0322.1,Friday,11:00 AM,12:00 PM,1
CSC 0322.1,Friday,12:00 PM,1:00 PM,1
CSC 0322.1,Friday,1:00 PM,2:00 PM,1
CSC 0322.1,Friday,2:00 PM,3:00 PM,1
CSC 0322.1,Friday,3:00 PM,4:00 PM,1
CSC 0322.1,Friday,4:00 PM,5:00 PM,1
CSC 0322.1,Friday,5:00 PM,6:00 PM,1
CSC 0322.1,Friday,6:00 PM,7:00 PM,1
CSC 0322.1,Friday,7:00 PM,8:00 PM,1
CSC 0322.1,Friday,8:00 PM,9:00 PM,1
CSC 0322.1,Saturday,7:00 AM,8:00 AM,1
CSC 0322.1,Saturday,8:00 AM,9:00 AM,1
CSC 0322.1,Saturday,9:00 AM,10:00 AM,1
CSC 0322.1,Saturday,10:00 AM,11:00 AM,1
CSC 0322.1,Saturday,11:00 AM,12:00 PM,1
CSC 0322.1,Saturday,12:00 PM,1:00 PM,1
CSC 0322.1,Saturday,1:00 PM,2:00 PM,1
CSC 0322.1,Saturday,2:00 PM,3:00 PM,1
CSC 0322.1,Saturday,3:00 PM,4:00 PM,1
CSC 0322.1,Saturday,4:00 PM,5:00 PM,1
CSC 0322.1,Saturday,5:00 PM,6:00 PM,1
CSC 0322.1,Saturday,6:00 PM,7:00 PM,1
CSC 0322.1,Saturday,7:00 PM,8:00 PM,1
CSC 0322.1,Saturday,8:00 PM,9:00 PM,1
CSC 0323,Monday,7:00 AM,9:00 AM,2
CSC 0323,Monday,9:00 AM,11:00 AM,2
CSC 0323,Monday,11:00 AM,1:00 PM,2
CSC 0323,Monday,1:00 PM,3:00 PM,2
CSC 0323,Monday,3:00 PM,5:00 PM,2
CSC 0323,Monday,5:00 PM,7:00 PM,2
CSC 0323,Monday,7:00 PM,9:00 PM,2
CSC 0323,Tuesday,7:00 AM,9:00 AM,2
CSC 0323,Tuesday,9:00 AM,11:00 AM,2
CSC 0323,Tuesday,11:00 AM,1:00 PM,2
CSC 0323,Tuesday,1:00 PM,3:00 PM,2
CSC 0323,Tuesday,3:00 PM,5:00 PM,2
CSC 0323,Tuesday,5:00 PM,7:00 PM,2
CSC 0323,Tuesday,7:00 PM,9:00 PM,2
CSC 0323,Wednesday,7:00 AM,9:00 AM,2
CSC 0323,Wednesday,9:00 AM,11:00 AM,2
CSC 0323,Wednesday,11:00 AM,1:00 PM,2
CSC 0323,Wednesday,1:00 PM,3:00 PM,2
CSC 0323,Wednesday,3:00 PM,5:00 PM,2
CSC 0323,Wednesday,5:00 PM,7:00 PM,2
CSC 0323,Wednesday,7:00 PM,9:00 PM,2
CSC 0323,Thursday,7:00 AM,9:00 AM,2
CSC 0323,Thursday,9:00 AM,11:00 AM,2
CSC 0323,Thursday,11:00 AM,1:00 PM,2
CSC 0323,Thursday,1:00 PM,3:00 PM,2
CSC 0323,Thursday,3:00 PM,5:00 PM,2
CSC 0323,Thursday,5:00 PM,7:00 PM,2
CSC 0323,Thursday,7:00 PM,9:00 PM,2
CSC 0323,Friday,7:00 AM,9:00 AM,2
CSC 0323,Friday,9:00 AM,11:00 AM,2
CSC 0323,Friday,11:00 AM,1:00 PM,2
CSC 0323,Friday,1:00 PM,3:00 PM,2
CSC 0323,Friday,3:00 PM,5:00 PM,2
CSC 0323,Friday,5:00 PM,7:00 PM,2
CSC 0323,Friday,7:00 PM,9:00 PM,2
CSC 0323,Saturday,7:00 AM,9:00 AM,2
CSC 0323,Saturday,9:00 AM,11:00 AM,2
CSC 0323,Saturday,11:00 AM,1:00 PM,2
CSC 0323,Saturday,1:00 PM,3:00 PM,2
CSC 0323,Saturday,3:00 PM,5:00 PM,2
CSC 0323,Saturday,5:00 PM,7:00 PM,2
CSC 0323,Saturday,7:00 PM,9:00 PM,2
CSC 0323.1,Monday,7:00 AM,8:00 AM,1
CSC 0323.1,Monday,8:00 AM,9:00 AM,1
CSC 0323.1,Monday,9:00 AM,10:00 AM,1
CSC 0323.1,Monday,10:00 AM,11:00 AM,1
CSC 0323.1,Monday,11:00 AM,12:00 PM,1
CSC 0323.1,Monday,12:00 PM,1:00 PM,1
CSC 0323.1,Monday,1:00 PM,2:00 PM,1
CSC 0323.1,Monday,2:00 PM,3:00 PM,1
CSC 0323.1,Monday,3:00 PM,4:00 PM,1
CSC 0323.1,Monday,4:00 PM,5:00 PM,1
CSC 0323.1,Monday,5:00 PM,6:00 PM,1
CSC 0323.1,Monday,6:00 PM,7:00 PM,1
CSC 0323.1,Monday,7:00 PM,8:00 PM,1
CSC 0323.1,Monday,8:00 PM,9:00 PM,1
CSC 0323.1,Tuesday,7:00 AM,8:00 AM,1
CSC 0323.1,Tuesday,8:00 AM,9:00 AM,1
CSC 0323.1,Tuesday,9:00 AM,10:00 AM,1
CSC 0323.1,Tuesday,10:00 AM,11:00 AM,1
CSC 0323.1,Tuesday,11:00 AM,12:00 PM,1
CSC 0323.1,Tuesday,12:00 PM,1:00 PM,1
CSC 0323.1,Tuesday,1:00 PM,2:00 PM,1
CSC 0323.1,Tuesday,2:00 PM,3:00 PM,1
CSC 0323.1,Tuesday,3:00 PM,4:00 PM,1
CSC 0323.1,Tuesday,4:00 PM,5:00 PM,1
CSC 0323.1,Tuesday,5:00 PM,6:00 PM,1
CSC 0323.1,Tuesday,6:00 PM,7:00 PM,1
CSC 0323.1,Tuesday,7:00 PM,8:00 PM,1
CSC 0323.1,Tuesday,8:00 PM,9:00 PM,1
CSC 0323.1,Wednesday,7:00 AM,8:00 AM,1
CSC 0323.1,Wednesday,8:00 AM,9:00 AM,1
CSC 0323.1,Wednesday,9:00 AM,10:00 AM,1
CSC 0323.1,Wednesday,10:00 AM,11:00 AM,1
CSC 0323.1,Wednesday,11:00 AM,12:00 PM,1
CSC 0323.1,Wednesday,12:00 PM,1:00 PM,1
CSC 0323.1,Wednesday,1:00 PM,2:00 PM,1
CSC 0323.1,Wednesday,2:00 PM,3:00 PM,1
CSC 0323.1,Wednesday,3:00 PM,4:00 PM,1
CSC 0323.1,Wednesday,4:00 PM,5:00 PM,1
CSC 0323.1,Wednesday,5:00 PM,6:00 PM,1
CSC 0323.1,Wednesday,6:00 PM,7:00 PM,1
CSC 0323.1,Wednesday,7:00 PM,8:00 PM,1
CSC 0323.1,Wednesday,8:00 PM,9:00 PM,1
CSC 0323.1,Thursday,7:00 AM,8:00 AM,1
CSC 0323.1,Thursday,8:00 AM,9:00 AM,1
CSC 0323.1,Thursday,9:00 AM,10:00 AM,1
CSC 0323.1,Thursday,10:00 AM,11:00 AM,1
CSC 0323.1,Thursday,11:00 AM,12:00 PM,1
CSC 0323.1,Thursday,12:00 PM,1:00 PM,1
CSC 0323.1,Thursday,1:00 PM,2:00 PM,1
CSC 0323.1,Thursday,2:00 PM,3:00 PM,1
CSC 0323.1,Thursday,3:00 PM,4:00 PM,1
CSC 0323.1,Thursday,4:00 PM,5:00 PM,1
CSC 0323.1,Thursday,5:00 PM,6:00 PM,1
CSC 0323.1,Thursday,6:00 PM,7:00 PM,1
CSC 0323.1,Thursday,7:00 PM,8:00 PM,1
CSC 0323.1,Thursday,8:00 PM,9:00 PM,1
CSC 0323.1,Friday,7:00 AM,8:00 AM,1
CSC 0323.1,Friday,8:00 AM,9:00 AM,1
CSC 0323.1,Friday,9:00 AM,10:00 AM,1
CSC 0323.1,Friday,10:00 AM,11:00 AM,1
CSC 0323.1,Friday,11:00 AM,12:00 PM,1
CSC 0323.1,Friday,12:00 PM,1:00 PM,1
CSC 0323.1,Friday,1:00 PM,2:00 PM,1
CSC 0323.1,Friday,2:00 PM,3:00 PM,1
CSC 0323.1,Friday,3:00 PM,4:00 PM,1
CSC 0323.1,Friday,4:00 PM,5:00 PM,1
CSC 0323.1,Friday,5:00 PM,6:00 PM,1
CSC 0323.1,Friday,6:00 PM,7:00 PM,1
CSC 0323.1,Friday,7:00 PM,8:00 PM,1
CSC 0323.1,Friday,8:00 PM,9:00 PM,1
CSC 0323.1,Saturday,7:00 AM,8:00 AM,1
CSC 0323.1,Saturday,8:00 AM,9:00 AM,1
CSC 0323.1,Saturday,9:00 AM,10:00 AM,1
CSC 0323.1,Saturday,10:00 AM,11:00 AM,1
CSC 0323.1,Saturday,11:00 AM,12:00 PM,1
CSC 0323.1,Saturday,12:00 PM,1:00 PM,1
CSC 0323.1,Saturday,1:00 PM,2:00 PM,1
CSC 0323.1,Saturday,2:00 PM,3:00 PM,1
CSC 0323.1,Saturday,3:00 PM,4:00 PM,1
CSC 0323.1,Saturday,4:00 PM,5:00 PM,1
CSC 0323.1,Saturday,5:00 PM,6:00 PM,1
CSC 0323.1,Saturday,6:00 PM,7:00 PM,1
CSC 0323.1,Saturday,7:00 PM,8:00 PM,1
CSC 0323.1,Saturday,8:00 PM,9:00 PM,1
CSC 0324,Monday,7:00 AM,9:00 AM,2
CSC 0324,Monday,9:00 AM,11:00 AM,2
CSC 0324,Monday,11:00 AM,1:00 PM,2
CSC 0324,Monday,1:00 PM,3:00 PM,2
CSC 0324,Monday,3:00 PM,5:00 PM,2
CSC 0324,Monday,5:00 PM,7:00 PM,2
CSC 0324,Monday,7:00 PM,9:00 PM,2
CSC 0324,Tuesday,7:00 AM,9:00 AM,2
CSC 0324,Tuesday,9:00 AM,11:00 AM,2
CSC 0324,Tuesday,11:00 AM,1:00 PM,2
CSC 0324,Tuesday,1:00 PM,3:00 PM,2
CSC 0324,Tuesday,3:00 PM,5:00 PM,2
CSC 0324,Tuesday,5:00 PM,7:00 PM,2
CSC 0324,Tuesday,7:00 PM,9:00 PM,2
CSC 0324,Wednesday,7:00 AM,9:00 AM,2
CSC 0324,Wednesday,9:00 AM,11:00 AM,2
CSC 0324,Wednesday,11:00 AM,1:00 PM,2
CSC 0324,Wednesday,1:00 PM,3:00 PM,2
CSC 0324,Wednesday,3:00 PM,5:00 PM,2
CSC 0324,Wednesday,5:00 PM,7:00 PM,2
CSC 0324,Wednesday,7:00 PM,9:00 PM,2
CSC 0324,Thursday,7:00 AM,9:00 AM,2
CSC 0324,Thursday,9:00 AM,11:00 AM,2
CSC 0324,Thursday,11:00 AM,1:00 PM,2
CSC 0324,Thursday,1:00 PM,3:00 PM,2
CSC 0324,Thursday,3:00 PM,5:00 PM,2
CSC 0324,Thursday,5:00 PM,7:00 PM,2
CSC 0324,Thursday,7:00 PM,9:00 PM,2
CSC 0324,Friday,7:00 AM,9:00 AM,2
CSC 0324,Friday,9:00 AM,11:00 AM,2
CSC 0324,Friday,11:00 AM,1:00 PM,2
CSC 0324,Friday,1:00 PM,3:00 PM,2
CSC 0324,Friday,3:00 PM,5:00 PM,2
CSC 0324,Friday,5:00 PM,7:00 PM,2
CSC 0324,Friday,7:00 PM,9:00 PM,2
CSC 0324,Saturday,7:00 AM,9:00 AM,2
CSC 0324,Saturday,9:00 AM,11:00 AM,2
CSC 0324,Saturday,11:00 AM,1:00 PM,2
CSC 0324,Saturday,1:00 PM,3:00 PM,2
CSC 0324,Saturday,3:00 PM,5:00 PM,2
CSC 0324,Saturday,5:00 PM,7:00 PM,2
CSC 0324,Saturday,7:00 PM,9:00 PM,2
CSC 0324.1,Monday,7:00 AM,8:00 AM,1
CSC 0324.1,Monday,8:00 AM,9:00 AM,1
CSC 0324.1,Monday,9:00 AM,10:00 AM,1
CSC 0324.1,Monday,10:00 AM,11:00 AM,1
CSC 0324.1,Monday,11:00 AM,12:00 PM,1
CSC 0324.1,Monday,12:00 PM,1:00 PM,1
CSC 0324.1,Monday,1:00 PM,2:00 PM,1
CSC 0324.1,Monday,2:00 PM,3:00 PM,1
CSC 0324.1,Monday,3:00 PM,4:00 PM,1
CSC 0324.1,Monday,4:00 PM,5:00 PM,1
CSC 0324.1,Monday,5:00 PM,6:00 PM,1
CSC 0324.1,Monday,6:00 PM,7:00 PM,1
CSC 0324.1,Monday,7:00 PM,8:00 PM,1
CSC 0324.1,Monday,8:00 PM,9:00 PM,1
CSC 0324.1,Tuesday,7:00 AM,8:00 AM,1
CSC 0324.1,Tuesday,8:00 AM,9:00 AM,1
CSC 0324.1,Tuesday,9:00 AM,10:00 AM,1
CSC 0324.1,Tuesday,10:00 AM,11:00 AM,1
CSC 0324.1,Tuesday,11:00 AM,12:00 PM,1
CSC 0324.1,Tuesday,12:00 PM,1:00 PM,1
CSC 0324.1,Tuesday,1:00 PM,2:00 PM,1
CSC 0324.1,Tuesday,2:00 PM,3:00 PM,1
CSC 0324.1,Tuesday,3:00 PM,4:00 PM,1
CSC 0324.1,Tuesday,4:00 PM,5:00 PM,1
CSC 0324.1,Tuesday,5:00 PM,6:00 PM,1
CSC 0324.1,Tuesday,6:00 PM,7:00 PM,1
CSC 0324.1,Tuesday,7:00 PM,8:00 PM,1
CSC 0324.1,Tuesday,8:00 PM,9:00 PM,1
CSC 0324.1,Wednesday,7:00 AM,8:00 AM,1
CSC 0324.1,Wednesday,8:00 AM,9:00 AM,1
CSC 0324.1,Wednesday,9:00 AM,10:00 AM,1
CSC 0324.1,Wednesday,10:00 AM,11:00 AM,1
CSC 0324.1,Wednesday,11:00 AM,12:00 PM,1
CSC 0324.1,Wednesday,12:00 PM,1:00 PM,1
CSC 0324.1,Wednesday,1:00 PM,2:00 PM,1
CSC 0324.1,Wednesday,2:00 PM,3:00 PM,1
CSC 0324.1,Wednesday,3:00 PM,4:00 PM,1
CSC 0324.1,Wednesday,4:00 PM,5:00 PM,1
CSC 0324.1,Wednesday,5:00 PM,6:00 PM,1
CSC 0324.1,Wednesday,6:00 PM,7:00 PM,1
CSC 0324.1,Wednesday,7:00 PM,8:00 PM,1
CSC 0324.1,Wednesday,8:00 PM,9:00 PM,1
CSC 0324.1,Thursday,7:00 AM,8:00 AM,1
CSC 0324.1,Thursday,8:00 AM,9:00 AM,1
CSC 0324.1,Thursday,9:00 AM,10:00 AM,1
CSC 0324.1,Thursday,10:00 AM,11:00 AM,1
CSC 0324.1,Thursday,11:00 AM,12:00 PM,1
CSC 0324.1,Thursday,12:00 PM,1:00 PM,1
CSC 0324.1,Thursday,1:00 PM,2:00 PM,1
CSC 0324.1,Thursday,2:00 PM,3:00 PM,1
CSC 0324.1,Thursday,3:00 PM,4:00 PM,1
CSC 0324.1,Thursday,4:00 PM,5:00 PM,1
CSC 0324.1,Thursday,5:00 PM,6:00 PM,1
CSC 0324.1,Thursday,6:00 PM,7:00 PM,1
CSC 0324.1,Thursday,7:00 PM,8:00 PM,1
CSC 0324.1,Thursday,8:00 PM,9:00 PM,1
CSC 0324.1,Friday,7:00 AM,8:00 AM,1
CSC 0324.1,Friday,8:00 AM,9:00 AM,1
CSC 0324.1,Friday,9:00 AM,10:00 AM,1
CSC 0324.1,Friday,10:00 AM,11:00 AM,1
CSC 0324.1,Friday,11:00 AM,12:00 PM,1
CSC 0324.1,Friday,12:00 PM,1:00 PM,1
CSC 0324.1,Friday,1:00 PM,2:00 PM,1
CSC 0324.1,Friday,2:00 PM,3:00 PM,1
CSC 0324.1,Friday,3:00 PM,4:00 PM,1
CSC 0324.1,Friday,4:00 PM,5:00 PM,1
CSC 0324.1,Friday,5:00 PM,6:00 PM,1
CSC 0324.1,Friday,6:00 PM,7:00 PM,1
CSC 0324.1,Friday,7:00 PM,8:00 PM,1
CSC 0324.1,Friday,8:00 PM,9:00 PM,1
CSC 0324.1,Saturday,7:00 AM,8:00 AM,1
CSC 0324.1,Saturday,8:00 AM,9:00 AM,1
CSC 0324.1,Saturday,9:00 AM,10:00 AM,1
CSC 0324.1,Saturday,10:00 AM,11:00 AM,1
CSC 0324.1,Saturday,11:00 AM,12:00 PM,1
CSC 0324.1,Saturday,12:00 PM,1:00 PM,1
CSC 0324.1,Saturday,1:00 PM,2:00 PM,1
CSC 0324.1,Saturday,2:00 PM,3:00 PM,1
CSC 0324.1,Saturday,3:00 PM,4:00 PM,1
CSC 0324.1,Saturday,4:00 PM,5:00 PM,1
CSC 0324.1,Saturday,5:00 PM,6:00 PM,1
CSC 0324.1,Saturday,6:00 PM,7:00 PM,1
CSC 0324.1,Saturday,7:00 PM,8:00 PM,1
CSC 0324.1,Saturday,8:00 PM,9:00 PM,1
CSC 0325,Monday,7:00 AM,10:00 AM,3
CSC 0325,Monday,10:00 AM,1:00 PM,3
CSC 0325,Monday,1:00 PM,4:00 PM,3
CSC 0325,Monday,4:00 PM,7:00 PM,3
CSC 0325,Tuesday,7:00 AM,10:00 AM,3
CSC 0325,Tuesday,10:00 AM,1:00 PM,3
CSC 0325,Tuesday,1:00 PM,4:00 PM,3
CSC 0325,Tuesday,4:00 PM,7:00 PM,3
CSC 0325,Wednesday,7:00 AM,10:00 AM,3
CSC 0325,Wednesday,10:00 AM,1:00 PM,3
CSC 0325,Wednesday,1:00 PM,4:00 PM,3
CSC 0325,Wednesday,4:00 PM,7:00 PM,3
CSC 0325,Thursday,7:00 AM,10:00 AM,3
CSC 0325,Thursday,10:00 AM,1:00 PM,3
CSC 0325,Thursday,1:00 PM,4:00 PM,3
CSC 0325,Thursday,4:00 PM,7:00 PM,3
CSC 0325,Friday,7:00 AM,10:00 AM,3
CSC 0325,Friday,10:00 AM,1:00 PM,3
CSC 0325,Friday,1:00 PM,4:00 PM,3
CSC 0325,Friday,4:00 PM,7:00 PM,3
CSC 0325,Saturday,7:00 AM,10:00 AM,3
CSC 0325,Saturday,10:00 AM,1:00 PM,3
CSC 0325,Saturday,1:00 PM,4:00 PM,3
CSC 0325,Saturday,4:00 PM,7:00 PM,3
CSC 195.1,Monday,7:00 AM,9:00 AM,2
CSC 195.1,Monday,9:00 AM,11:00 AM,2
CSC 195.1,Monday,11:00 AM,1:00 PM,2
CSC 195.1,Monday,1:00 PM,3:00 PM,2
CSC 195.1,Monday,3:00 PM,5:00 PM,2
CSC 195.1,Monday,5:00 PM,7:00 PM,2
